Iterations	q_{12}	q_{21}	q_{13}	q_{31}	q_{24}	q_{42}
5173	0.368091	0.475487	6.958395	3.479769	0.096060	0.044658
5185	0.345627	0.464287	6.959528	3.472352	0.112850	0.050291
5200	0.347554	0.483803	6.952517	3.459874	0.119879	0.043332
5209	0.348172	0.472006	6.936867	3.468924	0.141530	0.042381
5214	0.329327	0.478968	6.935427	3.459647	0.127328	0.039992
5216	0.349941	0.485854	6.925102	3.437191	0.136819	0.041429
5218	0.330329	0.466079	6.939440	3.425164	0.115092	0.044821
5219	0.350255	0.455565	6.945874	3.420630	0.129190	0.046620
5220	0.339637	0.441749	6.934393	3.419855	0.107434	0.046294
5221	0.364459	0.463220	6.922067	3.427857	0.103284	0.049743
5222	0.370795	0.465053	6.925934	3.417586	0.086614	0.043915
5223	0.361257	0.454182	6.921952	3.401044	0.107523	0.044892
5245	0.347687	0.477269	6.918579	3.404347	0.119747	0.039472
5246	0.343249	0.490144	6.931483	3.419459	0.095818	0.044051
5251	0.347561	0.482619	6.942415	3.416788	0.102781	0.051812
5254	0.349606	0.491117	6.934469	3.420263	0.106780	0.048337
5274	0.356418	0.476623	6.929720	3.424442	0.111250	0.041434
5277	0.365985	0.498624	6.939082	3.402249	0.116935	0.051000
5281	0.346342	0.513462	6.958294	3.420109	0.107113	0.048492
5286	0.354648	0.527720	6.978590	3.423924	0.126028	0.039939
5287	0.369207	0.532021	6.985471	3.446890	0.101880	0.042663
5293	0.378393	0.548241	6.978664	3.439212	0.105875	0.048710
5301	0.397367	0.535555	6.972854	3.445452	0.126831	0.050892
5304	0.390747	0.513311	6.948674	3.463771	0.102694	0.045681
5306	0.402647	0.525693	6.951865	3.464210	0.111159	0.041416
5307	0.386196	0.512593	6.964594	3.471499	0.110853	0.054706
5309	0.378035	0.504389	6.941349	3.449584	0.104803	0.046583
5317	0.372092	0.506516	6.932355	3.448494	0.109195	0.037991
5326	0.389202	0.511058	6.946349	3.428552	0.097434	0.051341
5329	0.371477	0.511027	6.958390	3.431374	0.109099	0.048905
5330	0.368672	0.493452	6.957392	3.421180	0.102519	0.043249
5335	0.367719	0.507422	6.947999	3.435422	0.117835	0.049067
5341	0.383225	0.525969	6.944143	3.456228	0.110360	0.051687
5342	0.406130	0.514966	6.968745	3.443106	0.108041	0.045366
5362	0.414556	0.504123	6.979519	3.463938	0.102818	0.059270
5364	0.391366	0.507938	7.004105	3.485882	0.111021	0.045701
5365	0.407333	0.517728	7.022386	3.468923	0.130553	0.048341
5368	0.392221	0.499998	7.045790	3.478411	0.111059	0.052160
5382	0.399314	0.519816	7.023262	3.502999	0.114788	0.046812
5384	0.419247	0.495200	7.005394	3.486327	0.110724	0.052388
5385	0.427597	0.477795	6.999321	3.486111	0.112322	0.042732
5386	0.430940	0.468764	7.017989	3.500774	0.132377	0.040868
5393	0.431277	0.476735	7.008537	3.480501	0.112165	0.035608
5397	0.410227	0.478807	7.001513	3.505167	0.108811	0.054303
5399	0.422514	0.464231	7.021411	3.487096	0.125848	0.044227
5405	0.438577	0.468111	7.002907	3.508841	0.115033	0.041235
5408	0.436775	0.476253	7.004780	3.503627	0.095564	0.064213
5410	0.425843	0.471618	6.989583	3.502518	0.089336	0.040428
5411	0.405127	0.474850	6.972466	3.526779	0.112445	0.041192
5415	0.388160	0.469976	6.996877	3.521892	0.135639	0.045080
5430	0.409809	0.471319	7.021337	3.502907	0.118623	0.047394
5435	0.388751	0.467040	7.036395	3.483493	0.135953	0.047705
5436	0.411498	0.476971	7.024093	3.477168	0.115820	0.040792
5441	0.388618	0.476787	7.023397	3.489538	0.122170	0.050522
5453	0.378021	0.473851	7.013253	3.508921	0.110858	0.048271
5456	0.400168	0.452500	7.005125	3.529233	0.117368	0.041527
5458	0.393654	0.448350	6.999484	3.508559	0.118697	0.044209
5461	0.396182	0.464312	7.024300	3.499284	0.120791	0.049852
5465	0.384511	0.458843	7.011926	3.481532	0.119548	0.051427
5466	0.368002	0.483258	7.027953	3.474760	0.097987	0.041726
5467	0.378792	0.482883	7.012356	3.498588	0.101205	0.048750
5473	0.397645	0.475718	6.997211	3.477335	0.117075	0.050568
5474	0.379159	0.484820	6.981821	3.480980	0.094341	0.045804
5475	0.374877	0.477729	6.966759	3.458416	0.115571	0.040953
5478	0.369198	0.489954	6.950897	3.442506	0.108736	0.037240
5481	0.367336	0.473634	6.966256	3.450228	0.093636	0.045115
5482	0.379839	0.464811	6.941624	3.447493	0.110496	0.042102
5491	0.386580	0.473184	6.965049	3.428754	0.123921	0.048883
5497	0.400096	0.470649	6.970817	3.444612	0.102469	0.043835
5503	0.385736	0.490894	6.957997	3.454794	0.100995	0.045768
5509	0.392529	0.512738	6.957068	3.478977	0.110155	0.047257
5511	0.389581	0.495784	6.943112	3.494113	0.117960	0.047074
5533	0.395883	0.483400	6.933895	3.493933	0.107162	0.047040
5537	0.379673	0.491213	6.926589	3.491922	0.109923	0.050264
5547	0.368132	0.475592	6.931156	3.473852	0.102067	0.045749
5552	0.371677	0.485402	6.936310	3.462703	0.114084	0.044805
5568	0.383396	0.477637	6.930210	3.479430	0.107093	0.053674
5579	0.368784	0.465456	6.939533	3.465371	0.124061	0.066967
5581	0.343888	0.452724	6.937903	3.446561	0.108948	0.042174
5586	0.336862	0.457800	6.942240	3.451479	0.117229	0.049730
5588	0.348075	0.468176	6.946923	3.453760	0.124628	0.054065
5594	0.347493	0.458354	6.955119	3.429135	0.118256	0.053399
5597	0.368237	0.481934	6.940474	3.423203	0.116557	0.052731
5600	0.382805	0.502807	6.963537	3.417383	0.140980	0.051669
5608	0.358574	0.514984	6.975499	3.431426	0.133615	0.042334
5609	0.368016	0.503713	6.950668	3.440221	0.128606	0.054070
5610	0.367032	0.498750	6.957825	3.457689	0.145496	0.044860
5612	0.389139	0.498449	6.961215	3.482160	0.130601	0.038345
5616	0.386280	0.486506	6.964789	3.462402	0.129263	0.048651
5621	0.397576	0.477548	6.955889	3.477170	0.121497	0.046331
5624	0.414053	0.467179	6.965472	3.490685	0.099751	0.044519
5628	0.408057	0.482437	6.942019	3.483226	0.090230	0.046499
5630	0.412046	0.465958	6.931159	3.465827	0.112627	0.047211
5632	0.398714	0.459740	6.949542	3.454924	0.118616	0.042309
5634	0.407237	0.481152	6.932200	3.449998	0.102547	0.061139
5635	0.418514	0.470932	6.923718	3.443432	0.096986	0.051094
5638	0.420686	0.473254	6.933138	3.431908	0.117914	0.042539
5642	0.403065	0.466236	6.910328	3.439182	0.116662	0.055173
5647	0.390932	0.462941	6.890028	3.453292	0.126546	0.038444
5648	0.374453	0.443842	6.876818	3.473255	0.104173	0.046259
5677	0.397769	0.454687	6.880816	3.478867	0.118489	0.046068
5679	0.374580	0.463602	6.882871	3.476596	0.124479	0.050911
5686	0.361196	0.443510	6.869338	3.452379	0.113228	0.050065
5696	0.340852	0.430087	6.877972	3.452062	0.103378	0.041935
5700	0.344804	0.425779	6.874563	3.462192	0.115577	0.040104
5702	0.330069	0.441076	6.860177	3.456097	0.135276	0.045612
5707	0.343693	0.463923	6.871412	3.453596	0.118885	0.056413
5708	0.330897	0.467708	6.860060	3.460471	0.133450	0.050062
5710	0.321043	0.477587	6.877963	3.477363	0.112678	0.045735
5714	0.333458	0.468894	6.897339	3.492501	0.112730	0.058253
5715	0.316538	0.444057	6.873359	3.504025	0.088160	0.049062
5720	0.304412	0.457868	6.861586	3.507173	0.102271	0.040760
5723	0.320759	0.479732	6.883132	3.504564	0.115674	0.033771
5726	0.317972	0.471390	6.880483	3.492732	0.103427	0.037316
5731	0.317005	0.461135	6.898405	3.496558	0.118226	0.055817
5738	0.324666	0.436141	6.875149	3.479785	0.135034	0.050090
5739	0.330883	0.435930	6.858438	3.492965	0.111599	0.037125
5740	0.339434	0.432176	6.872782	3.504131	0.113774	0.036669
5741	0.350420	0.453708	6.872529	3.501238	0.108598	0.045663
5743	0.326711	0.455331	6.873874	3.483504	0.125383	0.052870
5745	0.335033	0.463534	6.893811	3.461666	0.134957	0.042390
5746	0.344600	0.446612	6.909887	3.479044	0.134699	0.049807
5747	0.337958	0.441143	6.897579	3.468815	0.118891	0.050422
5759	0.322460	0.454774	6.899625	3.478331	0.122000	0.045855
5765	0.340198	0.472065	6.901117	3.494437	0.139913	0.044868
5772	0.349479	0.454341	6.898750	3.514524	0.136975	0.051091
5774	0.372700	0.472363	6.895063	3.507272	0.119520	0.043309
5795	0.351418	0.461121	6.897494	3.514630	0.121992	0.045765
5800	0.357174	0.459764	6.888242	3.508073	0.103546	0.037416
5802	0.376682	0.460772	6.911076	3.508961	0.108069	0.039612
5805	0.384254	0.453109	6.928933	3.521619	0.121439	0.044871
5810	0.370623	0.467748	6.906051	3.529765	0.115670	0.055548
5811	0.354341	0.449960	6.896167	3.530425	0.138802	0.048170
5813	0.350590	0.470039	6.886567	3.527671	0.140862	0.057159
5816	0.346447	0.474905	6.879347	3.533856	0.120634	0.055122
5817	0.367069	0.470814	6.872092	3.529579	0.096759	0.040246
5820	0.354062	0.478610	6.861066	3.539805	0.118671	0.045445
5821	0.344185	0.459328	6.843650	3.525941	0.094993	0.045280
5824	0.351185	0.440825	6.844581	3.540843	0.117583	0.040628
5829	0.339663	0.446724	6.833207	3.522532	0.106561	0.050093
5835	0.342358	0.446028	6.845393	3.519035	0.113381	0.042331
5845	0.346150	0.431492	6.835695	3.538984	0.115398	0.043790
5848	0.331178	0.455089	6.816898	3.541514	0.129530	0.044904
5856	0.330333	0.461956	6.826686	3.546830	0.112305	0.057051
5857	0.337202	0.474126	6.825369	3.526686	0.131521	0.040156
5859	0.338939	0.473423	6.810161	3.540765	0.109111	0.049165
5861	0.360884	0.495437	6.830536	3.518040	0.129646	0.045557
5869	0.353130	0.474695	6.843178	3.522759	0.124419	0.039967
5884	0.359489	0.450402	6.853198	3.508740	0.119530	0.038237
5891	0.349091	0.460092	6.840727	3.493985	0.099893	0.037034
5892	0.372212	0.438658	6.858450	3.489765	0.120375	0.042557
5893	0.347981	0.432699	6.858796	3.490667	0.132894	0.057888
5899	0.337924	0.451768	6.846359	3.476869	0.122724	0.062222
5901	0.346091	0.444367	6.824356	3.458435	0.145441	0.061193
5902	0.341111	0.437726	6.807103	3.453149	0.150932	0.043412
5903	0.325235	0.417887	6.804624	3.428927	0.149927	0.044571
5906	0.339229	0.437836	6.804847	3.450635	0.138528	0.042366
5908	0.321252	0.417426	6.814234	3.427200	0.122734	0.046351
5914	0.330557	0.437378	6.809246	3.415366	0.135153	0.047703
5921	0.308619	0.428950	6.812280	3.439232	0.112520	0.049780
5946	0.314320	0.412198	6.817942	3.424443	0.113753	0.043002
5949	0.328663	0.413798	6.822836	3.406523	0.125299	0.053676
5955	0.348327	0.404423	6.813204	3.393986	0.124775	0.045521
5958	0.344768	0.428148	6.811956	3.416847	0.101867	0.059102
5960	0.366471	0.412053	6.807481	3.402499	0.096633	0.053654
5963	0.385752	0.428301	6.788850	3.386590	0.108346	0.036970
5965	0.403898	0.424994	6.770763	3.392186	0.095114	0.045768
5966	0.411456	0.417999	6.771048	3.373744	0.104319	0.031467
5968	0.411483	0.428765	6.795347	3.360058	0.127637	0.045398
5970	0.400106	0.425503	6.785670	3.373285	0.128420	0.042696
5973	0.379789	0.437179	6.788719	3.392467	0.104762	0.050499
5976	0.366292	0.438799	6.802474	3.385323	0.109053	0.040019
5985	0.374679	0.422974	6.785810	3.385764	0.122085	0.035837
5987	0.366676	0.421760	6.765039	3.397920	0.124867	0.053120
5990	0.375267	0.411448	6.778707	3.407425	0.115943	0.048090
5993	0.375740	0.431655	6.771789	3.427609	0.094519	0.042410
6002	0.364471	0.421269	6.776168	3.416587	0.100826	0.042831
6005	0.368223	0.407051	6.787451	3.414973	0.125361	0.045313
6007	0.347663	0.406513	6.779765	3.423732	0.119232	0.041714
6009	0.354159	0.403252	6.794083	3.422479	0.101961	0.052232
6012	0.353528	0.425213	6.811763	3.414047	0.092984	0.030432
6014	0.351111	0.411384	6.805506	3.438174	0.078866	0.041605
6016	0.368665	0.428498	6.818167	3.459220	0.087497	0.035595
6020	0.362542	0.420358	6.833811	3.456250	0.110001	0.038295
6024	0.346541	0.433005	6.830384	3.458999	0.120947	0.046277
6035	0.359874	0.447069	6.851954	3.463402	0.141761	0.052142
6036	0.378963	0.428884	6.872594	3.459237	0.120582	0.044222
6040	0.386944	0.443379	6.882195	3.481950	0.130082	0.044457
6041	0.393056	0.457093	6.860799	3.473215	0.107725	0.044967
6056	0.391098	0.442900	6.854554	3.470303	0.115715	0.046954
6060	0.378441	0.466620	6.841301	3.453886	0.101328	0.039952
6063	0.354504	0.479232	6.846931	3.463150	0.104837	0.057613
6065	0.375080	0.490852	6.827039	3.455064	0.108894	0.063202
6067	0.367013	0.478239	6.804100	3.458513	0.091788	0.050643
6068	0.382751	0.497041	6.788636	3.444788	0.103929	0.046228
6070	0.367622	0.515945	6.778135	3.465644	0.117718	0.047651
6088	0.389938	0.492146	6.758766	3.488709	0.131686	0.044162
6099	0.370037	0.489603	6.740633	3.472674	0.112503	0.049157
6102	0.380710	0.485010	6.727692	3.481032	0.127927	0.037695
6103	0.387007	0.465082	6.736336	3.462720	0.113064	0.049186
6107	0.367929	0.466506	6.743881	3.472704	0.123675	0.049954
6110	0.391342	0.443488	6.751402	3.466821	0.124768	0.052469
6115	0.368042	0.425655	6.747678	3.480468	0.101667	0.050638
6118	0.360962	0.423789	6.765078	3.484055	0.120501	0.042006
6120	0.367141	0.444645	6.746657	3.491066	0.123618	0.049371
6123	0.353249	0.449819	6.754452	3.477266	0.133145	0.045490
6128	0.370078	0.442314	6.747217	3.475500	0.127102	0.039890
6136	0.359026	0.460519	6.725552	3.459865	0.105908	0.050680
6138	0.351002	0.439362	6.709543	3.441676	0.102687	0.047121
6142	0.342422	0.439286	6.730469	3.454641	0.113730	0.047852
6145	0.340900	0.455494	6.721055	3.461810	0.100504	0.038497
6150	0.351555	0.474313	6.708022	3.483757	0.103698	0.054210
6157	0.376214	0.487232	6.701803	3.504150	0.125781	0.045239
6162	0.357912	0.478083	6.717062	3.519171	0.117325	0.049336
6163	0.382220	0.465773	6.724767	3.496264	0.119115	0.044760
6166	0.358722	0.465386	6.706879	3.475488	0.102553	0.044855
6169	0.349813	0.467606	6.709586	3.491023	0.096435	0.037531
6171	0.331575	0.475107	6.707565	3.487251	0.104605	0.038332
6173	0.345266	0.491339	6.715512	3.484129	0.122687	0.056718
6174	0.332853	0.491892	6.716904	3.497168	0.116405	0.047737
6175	0.337029	0.470410	6.726516	3.503950	0.121185	0.041455
6181	0.349816	0.487158	6.722015	3.491808	0.139474	0.052704
6182	0.364913	0.472481	6.728387	3.485500	0.131514	0.035969
6183	0.380738	0.497449	6.725528	3.492080	0.134859	0.040902
6184	0.388467	0.507898	6.743506	3.482326	0.110168	0.052672
6187	0.402843	0.494082	6.763877	3.457650	0.101134	0.042941
6192	0.390254	0.491957	6.776219	3.457858	0.102855	0.051462
6194	0.369126	0.480372	6.776872	3.477105	0.125148	0.049602
6208	0.390334	0.464455	6.796460	3.475784	0.140437	0.046225
6214	0.376041	0.483821	6.789361	3.467560	0.122074	0.043533
6217	0.376217	0.500751	6.808621	3.461113	0.106990	0.044319
6226	0.372688	0.496446	6.830309	3.457192	0.130127	0.049468
6235	0.374888	0.472970	6.842741	3.462719	0.111866	0.048300
6239	0.397547	0.483233	6.835112	3.477866	0.127448	0.060507
6240	0.413507	0.479173	6.856454	3.461207	0.106457	0.057043
6241	0.431656	0.476269	6.846134	3.482151	0.113953	0.039545
6246	0.444602	0.484559	6.833293	3.474595	0.118529	0.044586
6251	0.420771	0.461959	6.818976	3.494846	0.098958	0.042959
6252	0.428989	0.461854	6.837025	3.477571	0.111387	0.055361
6253	0.420146	0.483473	6.829415	3.476031	0.106014	0.047985
6257	0.426003	0.500164	6.839313	3.485566	0.102631	0.037668
6261	0.402239	0.484263	6.820188	3.503024	0.122751	0.037120
6264	0.378231	0.478134	6.817517	3.526702	0.118583	0.042174
6265	0.391412	0.494581	6.840842	3.502025	0.129472	0.044370
6266	0.372213	0.518050	6.821627	3.524740	0.107478	0.043069
6269	0.371112	0.525493	6.830601	3.519779	0.117162	0.050822
6272	0.363433	0.505318	6.840453	3.528140	0.127099	0.042996
6280	0.381675	0.487362	6.823829	3.507864	0.120100	0.057950
6281	0.362346	0.472229	6.803275	3.522023	0.115231	0.051432
6292	0.353588	0.464923	6.823274	3.503228	0.130131	0.039353
6293	0.352802	0.444213	6.814091	3.505323	0.107551	0.043739
6300	0.363407	0.465698	6.792046	3.498619	0.107355	0.042228
6301	0.342442	0.454436	6.784921	3.512023	0.103817	0.049557
6307	0.351335	0.467546	6.768265	3.490766	0.105067	0.046379
6317	0.354892	0.462747	6.750578	3.466140	0.103337	0.043267
6341	0.376575	0.461700	6.772019	3.472390	0.109820	0.040033
6345	0.361625	0.486673	6.772862	3.458139	0.131054	0.046010
6351	0.382741	0.482331	6.778339	3.462935	0.118693	0.049428
6363	0.399947	0.477649	6.762321	3.460273	0.142927	0.046299
6389	0.404396	0.480712	6.783113	3.460930	0.123653	0.050985
6390	0.415523	0.493544	6.783944	3.459918	0.118103	0.048010
6396	0.423546	0.475974	6.781280	3.476551	0.120700	0.045509
6398	0.435427	0.474357	6.756553	3.460991	0.099262	0.040566
6399	0.444023	0.484435	6.770576	3.454157	0.122102	0.058470
6401	0.462598	0.504813	6.753373	3.450318	0.121431	0.043886
6406	0.465942	0.528794	6.777610	3.445387	0.130955	0.047790
6413	0.452681	0.547927	6.775411	3.469432	0.118437	0.050672
6414	0.468603	0.523804	6.777087	3.460781	0.129525	0.048866
6418	0.473043	0.529346	6.795080	3.436131	0.126541	0.057673
6420	0.481895	0.526853	6.811689	3.429608	0.106514	0.040702
6423	0.460016	0.514848	6.788712	3.444190	0.104424	0.032726
6425	0.466237	0.496065	6.779125	3.445941	0.107320	0.048991
6429	0.448795	0.474561	6.801194	3.434106	0.090138	0.043075
6432	0.425914	0.472082	6.826160	3.438757	0.112007	0.057054
6434	0.434375	0.458513	6.818825	3.443831	0.102417	0.048370
6455	0.450125	0.469182	6.825129	3.431108	0.091173	0.036522
6458	0.455833	0.478119	6.823723	3.452340	0.108250	0.042627
6459	0.435747	0.481716	6.824954	3.465202	0.127660	0.056640
6461	0.419951	0.485257	6.818355	3.483641	0.123305	0.039237
6464	0.420192	0.490835	6.842951	3.505194	0.111460	0.041103
6468	0.418565	0.510296	6.832031	3.521799	0.108895	0.046546
6470	0.412682	0.521469	6.834136	3.530458	0.117815	0.042309
6478	0.396057	0.539330	6.858465	3.525571	0.127588	0.050283
6481	0.416326	0.538427	6.869537	3.524438	0.124682	0.043328
6484	0.404720	0.522533	6.851107	3.526787	0.103276	0.045268
6490	0.414374	0.531479	6.836202	3.513712	0.110036	0.049001
6493	0.426513	0.507856	6.859158	3.515311	0.109136	0.043152
6500	0.428880	0.504682	6.863289	3.494034	0.123764	0.053434
6505	0.405479	0.487449	6.881887	3.478697	0.122400	0.036137
6506	0.393329	0.483278	6.871003	3.476955	0.116854	0.032308
6507	0.397182	0.465970	6.881151	3.468481	0.130537	0.051709
6511	0.406392	0.467977	6.868262	3.449021	0.112509	0.040703
6513	0.421652	0.482120	6.883925	3.433154	0.110135	0.037877
6514	0.428260	0.491903	6.907812	3.420373	0.105062	0.052358
6520	0.425686	0.482461	6.926182	3.431891	0.128878	0.054271
6521	0.407796	0.465532	6.915502	3.435610	0.135687	0.055051
6524	0.399773	0.475423	6.906901	3.432169	0.148488	0.043608
6525	0.390009	0.467841	6.884667	3.456929	0.140461	0.042844
6526	0.395420	0.479059	6.879403	3.434347	0.118904	0.039201
6528	0.412316	0.471741	6.886728	3.434694	0.115554	0.047779
6534	0.427585	0.475827	6.898664	3.439584	0.117594	0.059726
6537	0.419716	0.471013	6.877358	3.461435	0.098031	0.054431
6538	0.434118	0.473013	6.887172	3.445140	0.122359	0.058970
6541	0.447982	0.461223	6.908387	3.449762	0.108255	0.043524
6544	0.427397	0.465784	6.910660	3.442596	0.113777	0.052728
6545	0.405365	0.478725	6.916990	3.426407	0.131412	0.049858
6550	0.411648	0.472753	6.905161	3.416771	0.126796	0.047812
6554	0.401959	0.459894	6.929236	3.421965	0.132265	0.042551
6555	0.394672	0.469133	6.925979	3.405755	0.117570	0.045334
6565	0.377906	0.480076	6.910354	3.412428	0.119654	0.069010
6568	0.384633	0.480325	6.903497	3.428489	0.104995	0.057376
6573	0.361148	0.470455	6.927298	3.426659	0.123264	0.048414
6575	0.385564	0.494465	6.908128	3.402346	0.124318	0.049217
6578	0.369611	0.502091	6.931773	3.406453	0.132085	0.055075
6584	0.367539	0.512545	6.916690	3.411057	0.117031	0.047641
6586	0.352069	0.513583	6.912499	3.416118	0.102086	0.054987
6588	0.338461	0.525345	6.904646	3.417136	0.115526	0.054910
6589	0.336539	0.528207	6.918741	3.427356	0.133769	0.045470
6596	0.359652	0.506407	6.931762	3.450650	0.148908	0.042213
6598	0.357908	0.492527	6.940364	3.448956	0.128469	0.059440
6599	0.349094	0.508108	6.963633	3.427889	0.132160	0.055028
6600	0.342231	0.497685	6.971446	3.417591	0.109829	0.050922
6605	0.366466	0.500656	6.975364	3.393320	0.115741	0.036837
6606	0.391041	0.486579	6.965174	3.396594	0.108565	0.046471
6614	0.400457	0.494753	6.983629	3.407571	0.119582	0.052501
6619	0.416490	0.518849	6.995694	3.429652	0.115356	0.042974
6620	0.404900	0.516174	6.987179	3.441654	0.125075	0.053505
6622	0.402625	0.535970	6.998611	3.446328	0.116212	0.052932
6628	0.397996	0.518319	7.020490	3.449232	0.124389	0.052217
6630	0.384439	0.520039	7.000451	3.454498	0.124832	0.044325
6634	0.403443	0.517955	6.990308	3.445755	0.117357	0.046349
6635	0.403435	0.518262	6.995091	3.467830	0.106282	0.036327
6637	0.402167	0.536010	6.978027	3.467606	0.118381	0.043045
6641	0.427163	0.524230	6.994867	3.466624	0.100534	0.045872
6650	0.448183	0.516827	6.992574	3.480376	0.113831	0.039623
6657	0.430197	0.510885	7.014462	3.496465	0.126185	0.042282
6665	0.437026	0.511416	7.030011	3.502345	0.114043	0.056105
6667	0.434849	0.534184	7.021145	3.506487	0.103077	0.035526
6678	0.420397	0.550482	7.021672	3.484915	0.102808	0.060467
6679	0.408984	0.532552	7.031886	3.460928	0.110445	0.059155
6680	0.384856	0.531756	7.056368	3.477897	0.118658	0.036066
6681	0.393506	0.538169	7.046140	3.458564	0.120359	0.057685
6688	0.416550	0.540602	7.058825	3.476404	0.135958	0.058342
6690	0.439814	0.534182	7.049011	3.498524	0.141109	0.040581
6691	0.434041	0.517515	7.072998	3.480252	0.144221	0.039677
6694	0.441491	0.516081	7.053294	3.474363	0.141278	0.053996
6700	0.430019	0.537016	7.072291	3.474419	0.140751	0.046034
6706	0.420174	0.520655	7.053694	3.462791	0.134108	0.040941
6709	0.426143	0.538066	7.048225	3.459513	0.122285	0.043757
6715	0.426251	0.526017	7.028076	3.469967	0.132497	0.047440
6716	0.413614	0.523728	7.020972	3.474308	0.137928	0.045477
6719	0.417800	0.541299	7.020159	3.470539	0.135123	0.045908
6727	0.431985	0.520138	7.043286	3.487930	0.131443	0.050607
6728	0.415122	0.508482	7.057337	3.501135	0.128302	0.035062
6729	0.398235	0.510218	7.074512	3.517474	0.147604	0.043766
6731	0.374745	0.533730	7.065050	3.536081	0.131199	0.050090
6735	0.366573	0.523197	7.043131	3.524274	0.133641	0.038631
6737	0.391439	0.512590	7.030721	3.523229	0.140061	0.038901
6738	0.412617	0.528377	7.010136	3.507549	0.122400	0.048351
6747	0.409012	0.525049	7.017680	3.514379	0.106542	0.044694
6753	0.414729	0.512562	7.014223	3.493452	0.117594	0.051437
6756	0.391679	0.536077	6.999321	3.489440	0.123992	0.054670
6757	0.389346	0.555744	6.989378	3.489799	0.102669	0.043530
6759	0.409562	0.569720	7.013245	3.476246	0.114229	0.044767
6762	0.404606	0.562522	7.017173	3.470003	0.126158	0.043224
6764	0.403275	0.545140	6.996272	3.477711	0.112902	0.040194
6765	0.389218	0.529892	6.995460	3.472084	0.122431	0.049499
6770	0.404648	0.513205	7.002527	3.488764	0.118022	0.054926
6771	0.425858	0.519551	7.002573	3.499135	0.098231	0.036206
6772	0.409063	0.538722	7.010865	3.493251	0.095044	0.041774
6781	0.414897	0.543900	7.007042	3.475581	0.116054	0.044205
6782	0.427565	0.523145	6.999599	3.457666	0.118544	0.052632
6794	0.404804	0.526214	6.998703	3.463107	0.114178	0.049665
6796	0.391696	0.550584	6.981053	3.456520	0.124392	0.049290
6798	0.383944	0.563681	6.971922	3.463611	0.110716	0.046209
6819	0.397727	0.538901	6.962455	3.447201	0.109551	0.050967
6832	0.389962	0.547811	6.978899	3.435664	0.116201	0.037191
6835	0.393643	0.527804	6.986054	3.434757	0.129814	0.048879
6838	0.383654	0.529678	6.967844	3.457418	0.129450	0.044691
6840	0.359966	0.535305	6.967750	3.445768	0.115550	0.048558
6843	0.376373	0.537969	6.992442	3.428587	0.110851	0.054947
6844	0.363857	0.515634	6.975404	3.424306	0.114978	0.035505
6846	0.354159	0.506534	6.992885	3.401297	0.124354	0.054292
6848	0.345540	0.490627	7.011610	3.422825	0.122633	0.054675
6857	0.353634	0.498910	7.019322	3.404142	0.122012	0.049975
6859	0.328782	0.493857	7.015846	3.397259	0.125703	0.041006
6865	0.314303	0.479129	7.013881	3.420481	0.118425	0.055080
6867	0.313653	0.477019	7.008435	3.443707	0.109617	0.046429
6869	0.318734	0.501406	7.030858	3.459447	0.113074	0.056191
6873	0.339590	0.480917	7.045395	3.458292	0.095546	0.056813
6874	0.323903	0.463608	7.038404	3.455248	0.118517	0.040232
6876	0.319243	0.446941	7.026849	3.448755	0.103611	0.046633
6878	0.328235	0.461484	7.031565	3.449082	0.112408	0.035190
6881	0.321174	0.459595	7.019268	3.449449	0.107925	0.041270
6887	0.342865	0.438086	7.029946	3.459639	0.116721	0.032038
6888	0.325279	0.460207	7.018502	3.467339	0.109744	0.051039
6889	0.340660	0.457269	7.001105	3.475745	0.119977	0.036056
6890	0.338343	0.478620	7.011844	3.452477	0.137584	0.051694
6894	0.338915	0.462715	7.018232	3.475451	0.133057	0.043715
6895	0.334583	0.452643	7.038000	3.493356	0.136391	0.050892
6897	0.319871	0.467377	7.020581	3.510952	0.116751	0.045399
6910	0.341428	0.443907	7.018178	3.505527	0.111537	0.061100
6911	0.363445	0.437459	6.995823	3.485193	0.114211	0.060072
6912	0.361027	0.438078	7.005867	3.463371	0.136278	0.058843
6915	0.339218	0.454034	6.999826	3.450297	0.142859	0.038440
6917	0.362454	0.436199	6.992582	3.462602	0.138853	0.036668
6924	0.350280	0.448349	6.977180	3.441231	0.150984	0.047613
6932	0.365274	0.433211	6.991318	3.420757	0.138585	0.052046
6935	0.381908	0.449230	6.990207	3.415794	0.120002	0.035415
6936	0.388678	0.447723	7.012551	3.407068	0.132415	0.053811
6942	0.374129	0.435665	6.989915	3.391075	0.129045	0.039981
6947	0.378337	0.439281	7.004244	3.385626	0.132187	0.047472
6950	0.377498	0.458266	7.023050	3.404057	0.134235	0.046522
6954	0.359062	0.440674	7.003376	3.388767	0.115390	0.051662
6958	0.341257	0.456059	6.994750	3.375079	0.101489	0.041837
6963	0.356424	0.436525	6.999543	3.366188	0.104351	0.042019
6965	0.378984	0.452757	7.002596	3.386834	0.088789	0.043325
6970	0.398923	0.469245	7.001424	3.394872	0.110717	0.049891
6973	0.382321	0.474651	6.993794	3.382516	0.113007	0.052550
6984	0.389799	0.453547	7.009786	3.389427	0.114264	0.042971
6993	0.406506	0.445248	7.010722	3.413900	0.114776	0.046171
6999	0.392987	0.462101	7.002570	3.391617	0.104213	0.039836
7013	0.380186	0.464897	6.980987	3.408915	0.128688	0.055055
