Iterations	q_{12}	q_{21}	q_{13}	q_{31}	q_{24}	q_{42}
4431	0.355707	0.518804	5.209884	2.555566	0.107000	0.045142
4432	0.365024	0.507629	5.227699	2.541911	0.122245	0.040870
4433	0.352741	0.493037	5.212063	2.531612	0.127434	0.046120
4435	0.336705	0.490026	5.198036	2.553764	0.112973	0.056608
4439	0.335100	0.483000	5.181919	2.561770	0.099252	0.051152
4441	0.328812	0.465963	5.169795	2.572811	0.109903	0.048760
4442	0.342208	0.448359	5.164831	2.578006	0.119806	0.053257
4444	0.365733	0.465630	5.159986	2.581368	0.109823	0.048872
4445	0.352891	0.472412	5.146269	2.562184	0.115874	0.053709
4446	0.355564	0.459254	5.130758	2.557787	0.123273	0.040885
4461	0.358108	0.472828	5.117203	2.574510	0.118454	0.045706
4475	0.351085	0.465203	5.092739	2.587489	0.119802	0.056932
4476	0.333096	0.481033	5.117190	2.573327	0.117819	0.049097
4481	0.320965	0.496533	5.097494	2.564097	0.102163	0.040188
4497	0.313995	0.473909	5.119439	2.562391	0.106906	0.046122
4501	0.301882	0.464735	5.105471	2.574918	0.123563	0.039657
4511	0.317888	0.467739	5.125210	2.590376	0.136992	0.042756
4522	0.312974	0.469155	5.116498	2.585694	0.133785	0.041964
4523	0.331337	0.469232	5.125565	2.584353	0.117274	0.038602
4524	0.309686	0.449178	5.132140	2.587885	0.136494	0.046562
4529	0.334247	0.454555	5.111708	2.612791	0.119285	0.040536
4534	0.346026	0.437087	5.106713	2.603397	0.105427	0.042014
4537	0.364713	0.448613	5.117659	2.618349	0.117954	0.050899
4539	0.374299	0.446443	5.110805	2.612952	0.112656	0.036962
4541	0.386275	0.465438	5.131161	2.634661	0.113050	0.050085
4546	0.374378	0.473653	5.115306	2.657802	0.106486	0.034600
4549	0.367180	0.484766	5.118393	2.654053	0.113115	0.038191
4551	0.372307	0.469812	5.129487	2.667754	0.117895	0.052602
4553	0.350640	0.487771	5.149928	2.669663	0.107198	0.045468
4556	0.367423	0.469890	5.163033	2.665573	0.125036	0.052698
4559	0.347783	0.447244	5.147480	2.667865	0.130857	0.051488
4562	0.329413	0.457518	5.163291	2.644377	0.110421	0.035177
4563	0.338928	0.452479	5.161099	2.626050	0.129947	0.038520
4575	0.332029	0.473193	5.151648	2.649156	0.107106	0.043511
4576	0.317812	0.451440	5.155964	2.664859	0.096860	0.053605
4580	0.319201	0.439254	5.162551	2.647407	0.114137	0.056829
4582	0.297515	0.452430	5.150359	2.636369	0.105175	0.039521
4592	0.301037	0.430920	5.130120	2.612449	0.128382	0.033401
4593	0.321200	0.431583	5.139386	2.636406	0.133417	0.045058
4594	0.317794	0.454114	5.145756	2.639858	0.124726	0.041652
4595	0.336131	0.441042	5.146415	2.645814	0.101515	0.048527
4597	0.333281	0.416355	5.159056	2.629241	0.117816	0.044224
4598	0.314762	0.428876	5.156916	2.614022	0.108657	0.046557
4600	0.318596	0.448581	5.153582	2.626077	0.127812	0.045739
4603	0.330529	0.431455	5.157613	2.631671	0.115160	0.041005
4611	0.337385	0.437049	5.145117	2.638028	0.099704	0.041172
4612	0.320380	0.416648	5.157739	2.617031	0.111825	0.053451
4613	0.315212	0.409925	5.161336	2.612038	0.122472	0.050716
4619	0.317641	0.426393	5.151303	2.610549	0.114529	0.054780
4623	0.330503	0.451203	5.164921	2.610292	0.125439	0.035779
4624	0.349748	0.457418	5.143989	2.609161	0.122826	0.037137
4625	0.346043	0.457956	5.165144	2.588916	0.111046	0.049672
4627	0.329741	0.464341	5.141817	2.579853	0.112601	0.051405
4629	0.344256	0.463676	5.141231	2.571692	0.122305	0.049260
4639	0.335819	0.469969	5.150090	2.579587	0.133442	0.044368
4641	0.335646	0.475299	5.159555	2.576014	0.132869	0.050966
4647	0.355513	0.494304	5.148771	2.570075	0.125148	0.038266
4648	0.351243	0.493882	5.163395	2.550061	0.131936	0.049476
4652	0.341618	0.477069	5.174815	2.540507	0.115266	0.049686
4658	0.321277	0.483266	5.193989	2.551610	0.123935	0.037751
4661	0.317844	0.459171	5.218534	2.535889	0.121082	0.038657
4669	0.309222	0.445115	5.200487	2.521136	0.113891	0.054609
4672	0.293821	0.422775	5.177483	2.532976	0.114313	0.049697
4675	0.314813	0.438757	5.195439	2.510526	0.117820	0.047541
4678	0.311079	0.430219	5.171877	2.511922	0.096329	0.048654
4680	0.320255	0.423963	5.180829	2.497231	0.101757	0.039369
4684	0.317479	0.445099	5.164101	2.501997	0.113242	0.034083
4685	0.295140	0.446774	5.170092	2.519946	0.101146	0.038217
4696	0.310000	0.439785	5.161508	2.543546	0.109895	0.041798
4703	0.303273	0.432411	5.176612	2.535340	0.087048	0.044991
4706	0.312576	0.441583	5.158368	2.512889	0.108061	0.052405
4708	0.333462	0.437792	5.180036	2.515458	0.095850	0.034496
4711	0.351805	0.442680	5.184855	2.500729	0.092273	0.041091
4712	0.356413	0.441970	5.175887	2.498845	0.115047	0.051967
4718	0.334603	0.461416	5.184163	2.493576	0.135625	0.034656
4720	0.354347	0.441102	5.194134	2.507939	0.117113	0.035932
4724	0.348523	0.424186	5.182757	2.509341	0.105390	0.055827
4728	0.369138	0.444470	5.185705	2.505497	0.106945	0.041902
4741	0.345549	0.432713	5.185770	2.528214	0.114519	0.036481
4742	0.335975	0.444843	5.207835	2.521922	0.131043	0.046291
4754	0.347200	0.423003	5.226553	2.535266	0.114339	0.047675
4767	0.343515	0.432849	5.214121	2.521560	0.106439	0.040730
4771	0.333097	0.416690	5.223544	2.541780	0.111704	0.050092
4782	0.343676	0.424441	5.245314	2.535406	0.115891	0.037871
4783	0.363338	0.444574	5.258388	2.541627	0.097969	0.039442
4799	0.365629	0.461368	5.243890	2.557439	0.109068	0.050910
4801	0.377398	0.445631	5.224891	2.571814	0.122747	0.049107
4806	0.401398	0.453640	5.228540	2.553379	0.122185	0.043875
4811	0.386613	0.433666	5.223037	2.567329	0.120311	0.050686
4812	0.388400	0.446566	5.214375	2.566049	0.127853	0.042487
4815	0.364502	0.447224	5.219760	2.579831	0.138451	0.047753
4816	0.371849	0.446265	5.240841	2.561393	0.113545	0.040943
4818	0.350260	0.458840	5.256023	2.560328	0.115318	0.044437
4819	0.330622	0.454745	5.260931	2.571045	0.117076	0.044898
4829	0.319713	0.444366	5.248210	2.577863	0.120117	0.038991
4834	0.299573	0.421903	5.226807	2.575359	0.130551	0.052135
4839	0.321472	0.445978	5.235352	2.551637	0.133436	0.049716
4851	0.339328	0.434401	5.238263	2.569025	0.108580	0.052625
4853	0.315003	0.434307	5.219508	2.560697	0.123624	0.057507
4854	0.339955	0.418128	5.194525	2.585201	0.123558	0.061132
4855	0.347266	0.395472	5.184713	2.585123	0.122440	0.061243
4860	0.358163	0.375148	5.209078	2.564260	0.097917	0.047753
4868	0.358907	0.369174	5.207422	2.564407	0.117516	0.049772
4872	0.335039	0.387602	5.207583	2.553903	0.138406	0.055146
4874	0.327270	0.373710	5.200934	2.549267	0.121136	0.060093
4875	0.347129	0.372916	5.200937	2.571325	0.119539	0.057873
4877	0.344935	0.356107	5.206854	2.563067	0.118751	0.055322
4882	0.321040	0.347136	5.196262	2.568752	0.097471	0.044139
4885	0.321461	0.365624	5.185520	2.588123	0.120327	0.040338
4890	0.330131	0.356681	5.207036	2.563638	0.127568	0.049551
4901	0.351604	0.373463	5.227725	2.578130	0.128797	0.053325
4903	0.349306	0.389214	5.214986	2.554300	0.121278	0.059397
4904	0.365942	0.384516	5.190622	2.557924	0.116809	0.054060
4909	0.364168	0.408298	5.172875	2.535947	0.139288	0.051067
4912	0.377501	0.405459	5.172289	2.528628	0.117775	0.044571
4920	0.370154	0.403824	5.147632	2.533173	0.110458	0.041530
4921	0.388758	0.413166	5.155788	2.530495	0.106940	0.042918
4931	0.379867	0.412016	5.160460	2.539159	0.126874	0.035522
4932	0.375335	0.406384	5.165918	2.534661	0.110385	0.051703
4935	0.365919	0.413020	5.144495	2.539874	0.104083	0.052267
4938	0.367957	0.405541	5.149985	2.515896	0.093234	0.041535
4946	0.366388	0.391246	5.126783	2.492350	0.094222	0.049543
4951	0.357152	0.393807	5.107690	2.502303	0.090466	0.040898
4952	0.333947	0.397156	5.104690	2.505583	0.112349	0.059481
4957	0.357859	0.420693	5.128311	2.507248	0.111258	0.044904
4958	0.371782	0.420263	5.139864	2.520025	0.126675	0.040876
4962	0.370171	0.413834	5.151463	2.542976	0.131027	0.043071
4966	0.370975	0.434846	5.159257	2.561618	0.110300	0.038337
4975	0.377459	0.451433	5.163538	2.583362	0.118574	0.057728
4976	0.388042	0.462791	5.149916	2.558850	0.112203	0.056584
4978	0.376041	0.458798	5.163991	2.538186	0.106434	0.046195
4979	0.359282	0.472597	5.185325	2.548628	0.114227	0.038176
4993	0.359625	0.467784	5.201504	2.551465	0.112567	0.044396
4999	0.365115	0.474605	5.199272	2.564890	0.095246	0.041968
5010	0.388179	0.465160	5.196865	2.569375	0.094725	0.038652
5015	0.385012	0.466141	5.177622	2.588038	0.084980	0.049367
5017	0.366463	0.466652	5.157382	2.596909	0.077738	0.050321
5025	0.357161	0.484803	5.149557	2.593120	0.096180	0.037351
5029	0.339669	0.484647	5.173300	2.575180	0.112320	0.039719
5030	0.320642	0.462243	5.185251	2.583591	0.111487	0.048930
5042	0.307520	0.458778	5.203563	2.561525	0.100773	0.041989
5044	0.291986	0.440161	5.202907	2.551502	0.096132	0.037832
5050	0.283065	0.420487	5.189337	2.558933	0.097277	0.045786
5057	0.304345	0.434231	5.185947	2.537619	0.098261	0.040352
5059	0.304721	0.434824	5.198506	2.557709	0.115243	0.044208
5067	0.310592	0.450736	5.200257	2.581374	0.093668	0.041588
5072	0.324652	0.437835	5.195822	2.589798	0.112526	0.055675
5073	0.315034	0.426296	5.202918	2.582304	0.121060	0.051499
5075	0.301571	0.433384	5.185930	2.562559	0.133201	0.041588
5089	0.322789	0.449432	5.182598	2.554165	0.143938	0.047908
5096	0.336410	0.427285	5.204690	2.568444	0.121620	0.056080
5098	0.323476	0.433877	5.224870	2.565454	0.132429	0.040580
5099	0.325710	0.443180	5.223328	2.565986	0.150565	0.048983
5104	0.324302	0.419586	5.221561	2.580443	0.143590	0.041928
5106	0.315459	0.421748	5.212986	2.574965	0.154436	0.048196
5109	0.334070	0.422686	5.194228	2.559320	0.145232	0.061392
5113	0.351466	0.439649	5.216203	2.545258	0.153776	0.044666
5120	0.369701	0.462716	5.195430	2.524819	0.151591	0.052760
5124	0.370349	0.448683	5.184236	2.523358	0.158440	0.048420
5130	0.390382	0.442699	5.167207	2.523880	0.163651	0.050975
5132	0.389899	0.435399	5.176062	2.512682	0.145746	0.034563
5133	0.379379	0.418930	5.185624	2.502287	0.134140	0.040479
5135	0.379171	0.432877	5.177628	2.512236	0.152205	0.038909
5137	0.399768	0.449710	5.184601	2.529934	0.136009	0.040143
5140	0.411508	0.454045	5.184002	2.536121	0.130555	0.044514
5143	0.406859	0.451636	5.205267	2.559964	0.121292	0.048731
5150	0.408501	0.439916	5.220895	2.537517	0.129892	0.040929
5157	0.391402	0.439689	5.218859	2.538915	0.110450	0.049588
5159	0.382764	0.451648	5.237713	2.516583	0.111065	0.046925
5168	0.361445	0.461815	5.258912	2.526338	0.107079	0.035103
5170	0.370047	0.448520	5.264150	2.504311	0.105712	0.052885
5172	0.360933	0.426550	5.272423	2.487421	0.092274	0.036790
5177	0.347330	0.416512	5.280216	2.486260	0.081963	0.045439
5179	0.359475	0.406652	5.288463	2.487204	0.106345	0.042498
5182	0.345678	0.409451	5.310483	2.488394	0.111133	0.048380
5184	0.346641	0.419591	5.303417	2.467070	0.097540	0.044988
5203	0.331746	0.429426	5.321591	2.481318	0.118983	0.049153
5213	0.339367	0.413901	5.300550	2.497174	0.126090	0.048871
5219	0.325060	0.408606	5.324034	2.510005	0.118694	0.038766
5224	0.346070	0.433443	5.299976	2.511136	0.101640	0.040597
5242	0.337620	0.432974	5.277407	2.489688	0.106638	0.054310
5244	0.330697	0.457353	5.268356	2.513244	0.111361	0.046520
5247	0.324397	0.477823	5.258465	2.531366	0.095540	0.034457
5251	0.331834	0.463329	5.258267	2.533229	0.086857	0.040036
5252	0.326697	0.459647	5.272807	2.522716	0.108207	0.036541
5254	0.321196	0.460502	5.259923	2.541218	0.105857	0.053054
5258	0.325560	0.440905	5.235501	2.563759	0.122546	0.036720
5259	0.317853	0.446064	5.217623	2.586355	0.098659	0.046815
5265	0.337296	0.421233	5.214007	2.597736	0.123339	0.044316
5312	0.341838	0.435227	5.194064	2.585975	0.136688	0.046571
5313	0.352957	0.417497	5.216362	2.565209	0.144958	0.060123
5314	0.349055	0.409563	5.239689	2.547838	0.153482	0.045436
5316	0.331480	0.408565	5.229495	2.541258	0.147827	0.046530
5323	0.349853	0.431468	5.204757	2.559845	0.131648	0.047661
5330	0.336827	0.424891	5.185022	2.553902	0.119275	0.034391
5331	0.320776	0.443987	5.169931	2.528907	0.134485	0.047341
5336	0.335041	0.427740	5.164116	2.533140	0.131002	0.048335
5342	0.314333	0.408511	5.147364	2.551099	0.116578	0.052304
5347	0.337159	0.409817	5.168499	2.556062	0.093486	0.044090
5359	0.313224	0.408620	5.175949	2.564784	0.104599	0.049185
5362	0.309233	0.417605	5.177010	2.559516	0.114981	0.049731
5368	0.316326	0.437423	5.154482	2.584103	0.118710	0.044384
5370	0.336259	0.412808	5.136615	2.567431	0.114647	0.049959
5371	0.344609	0.395402	5.130542	2.567215	0.116244	0.040303
5372	0.347953	0.386371	5.149210	2.581878	0.136300	0.038439
5379	0.348289	0.394343	5.139758	2.561605	0.116087	0.033179
5383	0.327240	0.396414	5.132734	2.586271	0.112734	0.051875
5386	0.341709	0.389064	5.133888	2.610553	0.126768	0.049074
5391	0.357771	0.392945	5.115384	2.632298	0.115954	0.046082
5421	0.338358	0.410275	5.115694	2.609740	0.138700	0.056013
5424	0.327163	0.426655	5.121753	2.607461	0.147772	0.034550
5426	0.310081	0.405562	5.143467	2.618599	0.124892	0.034366
5427	0.309386	0.417933	5.149817	2.628328	0.144400	0.041675
5430	0.308446	0.415806	5.132463	2.648405	0.134271	0.046345
5431	0.319821	0.409946	5.150799	2.632503	0.110791	0.043431
5446	0.331944	0.416158	5.159284	2.610730	0.126483	0.045958
5448	0.332235	0.430978	5.159936	2.634352	0.123562	0.037188
5453	0.356064	0.434196	5.166959	2.631330	0.113775	0.056856
5455	0.348184	0.455711	5.183246	2.642421	0.120081	0.053949
5456	0.357478	0.458551	5.201433	2.643484	0.121218	0.038556
5459	0.342333	0.437297	5.217303	2.645302	0.102732	0.047659
5468	0.359193	0.434284	5.235525	2.624777	0.116749	0.049824
5478	0.350844	0.459049	5.240350	2.638351	0.094136	0.043305
5479	0.344301	0.472218	5.251238	2.640668	0.101581	0.042064
5482	0.328634	0.451566	5.226995	2.631579	0.115097	0.039529
5483	0.334402	0.467425	5.205543	2.626532	0.130552	0.045148
5487	0.327476	0.474563	5.210800	2.608407	0.134640	0.055359
5489	0.347721	0.461743	5.220982	2.606933	0.136572	0.041717
5491	0.351020	0.471939	5.243446	2.625648	0.126493	0.044091
5492	0.371161	0.473757	5.228437	2.615228	0.112233	0.038483
5495	0.377954	0.495602	5.227509	2.639411	0.121392	0.039972
5497	0.375006	0.478647	5.213553	2.654547	0.129198	0.039789
5500	0.399820	0.498596	5.206927	2.634933	0.115665	0.041136
5505	0.393704	0.481694	5.195387	2.637360	0.106166	0.035888
5508	0.394081	0.466427	5.217950	2.645231	0.100874	0.054665
5510	0.391065	0.487081	5.232271	2.626350	0.105332	0.045636
5519	0.397367	0.474698	5.223054	2.626170	0.094533	0.045602
5520	0.387131	0.455169	5.218971	2.649450	0.110446	0.051208
5521	0.406386	0.445413	5.226131	2.654591	0.117103	0.048510
5538	0.409932	0.455223	5.231285	2.643441	0.129120	0.047565
5542	0.390281	0.435458	5.235777	2.635915	0.106029	0.039244
5544	0.376848	0.459189	5.246114	2.655827	0.111382	0.040685
5545	0.359225	0.440476	5.228550	2.679719	0.117734	0.051278
5546	0.373616	0.450870	5.218061	2.666695	0.123898	0.040350
5548	0.390609	0.473890	5.241087	2.643568	0.104151	0.048884
5551	0.370661	0.486198	5.221505	2.623827	0.128363	0.044446
5559	0.348182	0.499585	5.230964	2.635069	0.117431	0.045460
5560	0.344749	0.505429	5.243786	2.644229	0.131843	0.037474
5563	0.321245	0.503608	5.239719	2.651984	0.121506	0.046250
5565	0.343697	0.481530	5.243570	2.645199	0.142504	0.038320
5567	0.351154	0.475581	5.233091	2.649967	0.153932	0.037326
5568	0.338422	0.473950	5.214281	2.634855	0.129140	0.056242
5569	0.327937	0.481714	5.198345	2.618740	0.111086	0.057344
5575	0.338314	0.486397	5.200626	2.626139	0.115420	0.054324
5581	0.337732	0.476575	5.208822	2.601515	0.109049	0.053659
5584	0.358476	0.500155	5.194177	2.595582	0.107350	0.052990
5588	0.338638	0.497701	5.170499	2.618817	0.099460	0.050759
5589	0.359399	0.472907	5.184855	2.605013	0.120620	0.044604
5590	0.341575	0.486197	5.204636	2.586790	0.118674	0.044536
5593	0.331977	0.500844	5.224642	2.567546	0.111533	0.047397
5595	0.350568	0.476612	5.236819	2.579508	0.125575	0.040032
5600	0.355031	0.473176	5.222723	2.599079	0.115548	0.048791
5605	0.348163	0.473176	5.241605	2.595902	0.131988	0.055929
5607	0.325864	0.478864	5.233744	2.589401	0.119313	0.042028
5608	0.337159	0.469906	5.224844	2.604170	0.111547	0.039708
5609	0.317454	0.472921	5.212200	2.624878	0.116926	0.058845
5610	0.338226	0.486572	5.206921	2.637385	0.124530	0.045172
5619	0.324894	0.480354	5.225303	2.626481	0.130519	0.040270
5622	0.314673	0.471873	5.218737	2.620921	0.120474	0.041587
5625	0.316995	0.481293	5.207213	2.641849	0.111920	0.050837
5633	0.328782	0.459766	5.226442	2.645302	0.094908	0.038704
5635	0.348745	0.437393	5.234256	2.628627	0.087003	0.041963
5636	0.326571	0.418104	5.229361	2.624429	0.085928	0.039633
5641	0.346852	0.412916	5.252747	2.600028	0.110640	0.032124
5642	0.371279	0.430262	5.238169	2.608962	0.131225	0.035759
5644	0.354425	0.451698	5.223746	2.606599	0.118298	0.041066
5645	0.348618	0.463893	5.230838	2.631542	0.094824	0.040734
5647	0.327048	0.448251	5.233786	2.647046	0.085309	0.051350
5653	0.340794	0.433281	5.245451	2.638810	0.094946	0.040666
5655	0.345114	0.427097	5.223431	2.643596	0.119327	0.053573
5659	0.331509	0.451025	5.244972	2.652532	0.109809	0.040792
5661	0.339139	0.442890	5.254238	2.644030	0.132258	0.042052
5662	0.337082	0.448621	5.259175	2.660469	0.140009	0.054233
5665	0.317654	0.429331	5.247365	2.668746	0.134791	0.047795
5666	0.330068	0.443983	5.224176	2.677661	0.136847	0.045523
5671	0.313807	0.429855	5.211832	2.667080	0.129397	0.043587
5672	0.331473	0.414183	5.215635	2.682288	0.109250	0.041929
5675	0.318606	0.423267	5.237804	2.662688	0.094133	0.043374
5682	0.323244	0.438543	5.219159	2.642140	0.116598	0.039162
5684	0.322927	0.428693	5.211029	2.628134	0.108044	0.052128
5687	0.308179	0.434608	5.226470	2.646872	0.111996	0.047820
5692	0.301161	0.412184	5.239160	2.627753	0.096027	0.053582
5693	0.299690	0.423663	5.229459	2.628628	0.100033	0.036161
5694	0.319098	0.419921	5.237667	2.634433	0.117177	0.049784
5695	0.341944	0.431156	5.235167	2.618042	0.127979	0.036988
5698	0.359848	0.448048	5.214395	2.613715	0.119234	0.050223
5702	0.379224	0.463186	5.214447	2.626233	0.104822	0.033303
5704	0.377159	0.452200	5.224958	2.609998	0.115665	0.036586
5706	0.361811	0.441633	5.234579	2.603385	0.139137	0.044278
5711	0.383675	0.463178	5.231969	2.616788	0.132147	0.038869
5713	0.387968	0.461940	5.249126	2.611782	0.130720	0.054751
5715	0.369844	0.485395	5.257355	2.588803	0.133822	0.032945
5716	0.377316	0.493951	5.266063	2.585800	0.135001	0.045931
5725	0.364525	0.517862	5.271595	2.600984	0.158106	0.053592
5726	0.341269	0.501089	5.288403	2.595257	0.164324	0.053381
5727	0.354449	0.477654	5.275438	2.606118	0.172875	0.049627
5729	0.351555	0.472478	5.284433	2.594667	0.154527	0.040371
5730	0.329555	0.466115	5.282662	2.617639	0.130819	0.041995
5749	0.328879	0.490630	5.295003	2.627797	0.149499	0.048384
5750	0.353878	0.513000	5.295679	2.636037	0.134721	0.036052
5752	0.368714	0.516202	5.313418	2.653329	0.136213	0.052158
5762	0.361592	0.491964	5.331295	2.673452	0.112211	0.039606
5767	0.349786	0.509243	5.351702	2.658385	0.119538	0.049827
5771	0.357875	0.486660	5.341363	2.639287	0.141901	0.039062
5772	0.371617	0.511031	5.317233	2.630272	0.140094	0.038844
5778	0.378012	0.501838	5.301716	2.616608	0.125570	0.042151
5781	0.387468	0.481643	5.295830	2.599240	0.139685	0.038475
5782	0.380912	0.489235	5.274549	2.587999	0.142116	0.045834
5783	0.383385	0.491691	5.269080	2.587556	0.127559	0.047663
5786	0.360296	0.467040	5.277489	2.609727	0.103464	0.053584
5787	0.379430	0.461792	5.274918	2.600174	0.109220	0.052227
5792	0.363112	0.473564	5.266053	2.577749	0.116791	0.044564
5799	0.363772	0.496697	5.258675	2.566819	0.113396	0.046771
5804	0.369957	0.476469	5.256639	2.587440	0.109305	0.039516
5805	0.346082	0.461593	5.259236	2.603254	0.117031	0.055133
5806	0.344223	0.441016	5.275112	2.583612	0.115191	0.048363
5808	0.366135	0.446215	5.265235	2.564330	0.097775	0.034499
5810	0.343790	0.431716	5.269037	2.551244	0.087971	0.032592
5811	0.324952	0.455837	5.276037	2.532741	0.088902	0.047494
5814	0.323236	0.431079	5.299137	2.522007	0.098444	0.041302
5815	0.319826	0.427031	5.317898	2.522298	0.085210	0.048956
5818	0.307568	0.450029	5.293319	2.519226	0.097680	0.060757
5820	0.315588	0.432936	5.283920	2.541647	0.111810	0.040978
5821	0.338094	0.426648	5.293957	2.543654	0.128828	0.045700
5823	0.334597	0.433468	5.286195	2.538023	0.117768	0.032469
5824	0.316837	0.415346	5.267327	2.532112	0.116930	0.031674
5825	0.305455	0.432391	5.280243	2.536254	0.107716	0.040978
5827	0.326862	0.439453	5.265071	2.556286	0.110521	0.039444
5828	0.336875	0.456683	5.249644	2.577862	0.115792	0.048027
5835	0.340046	0.433297	5.255416	2.600473	0.134777	0.043876
5837	0.350119	0.448018	5.239116	2.619293	0.118221	0.045160
5840	0.329261	0.434600	5.214940	2.620700	0.128345	0.046292
5849	0.349636	0.411875	5.235476	2.617093	0.141723	0.041785
5853	0.332594	0.432190	5.227336	2.622659	0.125859	0.057641
5855	0.354991	0.447671	5.245616	2.646787	0.111809	0.051390
5857	0.334249	0.460313	5.250334	2.641559	0.106219	0.038174
5858	0.314427	0.459422	5.261703	2.655236	0.121133	0.056287
5861	0.339057	0.469114	5.259595	2.652276	0.110435	0.056839
5863	0.346767	0.478646	5.258243	2.669336	0.123862	0.055032
5864	0.368050	0.458157	5.243111	2.689441	0.117758	0.041506
5868	0.362162	0.471850	5.240355	2.670544	0.110305	0.048824
5872	0.353451	0.475245	5.246714	2.646251	0.120325	0.034805
5874	0.362011	0.472728	5.233459	2.625694	0.129755	0.044960
5876	0.344411	0.482258	5.239960	2.619914	0.151205	0.047229
5879	0.334476	0.463485	5.229562	2.629604	0.138733	0.032475
5881	0.339998	0.439253	5.223603	2.629950	0.139635	0.044994
5883	0.323297	0.463077	5.237105	2.616610	0.127680	0.041664
5886	0.339399	0.464174	5.250452	2.624885	0.104337	0.045594
5889	0.320677	0.450988	5.264443	2.627460	0.112505	0.038193
5891	0.315391	0.456480	5.246662	2.611584	0.092665	0.035714
5894	0.321687	0.444810	5.266660	2.625578	0.112615	0.035937
5896	0.315394	0.427113	5.256746	2.607601	0.092205	0.045324
5899	0.305148	0.447210	5.254877	2.588631	0.091366	0.044130
5902	0.329819	0.441665	5.263195	2.597936	0.111318	0.039142
5908	0.344323	0.464235	5.255664	2.613593	0.108363	0.045467
5910	0.368190	0.441602	5.257741	2.606469	0.103530	0.049636
5911	0.383988	0.466433	5.249106	2.610879	0.099837	0.044815
5913	0.366811	0.468237	5.243097	2.604603	0.093683	0.051452
5923	0.342144	0.484393	5.226168	2.597135	0.114053	0.048775
5930	0.364242	0.478872	5.227656	2.587561	0.095514	0.045856
5934	0.384702	0.498661	5.239903	2.603232	0.115805	0.051557
5944	0.375071	0.486124	5.239378	2.595077	0.109534	0.046472
5945	0.367253	0.481517	5.250502	2.610317	0.112285	0.047142
5958	0.378854	0.492683	5.228359	2.592150	0.100908	0.043879
5961	0.362644	0.472647	5.205048	2.571833	0.112585	0.046929
5966	0.349331	0.495849	5.202008	2.558877	0.089760	0.052295
5967	0.344299	0.484765	5.208238	2.543169	0.094180	0.041439
5976	0.347082	0.502048	5.192095	2.540901	0.114488	0.051102
5987	0.341671	0.488510	5.203919	2.544788	0.116793	0.057237
5988	0.364851	0.504187	5.197985	2.523881	0.101413	0.044589
5991	0.365272	0.505545	5.180517	2.535300	0.123789	0.043364
6000	0.367497	0.504914	5.202478	2.552980	0.115357	0.034388
6001	0.343649	0.512239	5.188591	2.570416	0.128707	0.052932
6005	0.355647	0.511329	5.187760	2.591241	0.121610	0.036519
6006	0.364861	0.514917	5.202521	2.592614	0.108218	0.030744
6008	0.358738	0.506778	5.218166	2.589643	0.130722	0.033445
6009	0.358117	0.484214	5.199577	2.598706	0.114513	0.039990
6013	0.337832	0.470656	5.189741	2.584505	0.138036	0.041613
6018	0.315122	0.481305	5.202705	2.573227	0.134091	0.049434
6019	0.330179	0.478598	5.198103	2.576083	0.127184	0.032636
6021	0.307964	0.493045	5.216767	2.587503	0.130672	0.038892
6029	0.314076	0.506759	5.195370	2.578768	0.108315	0.039402
6034	0.334085	0.497606	5.208145	2.574031	0.092549	0.048262
6035	0.335372	0.481722	5.194861	2.565585	0.087819	0.048103
6052	0.326980	0.462093	5.209938	2.567274	0.109279	0.059192
6053	0.347556	0.473713	5.190046	2.559188	0.113337	0.064781
6055	0.339489	0.461100	5.167107	2.562638	0.096231	0.052222
6056	0.355227	0.479902	5.151643	2.548913	0.108372	0.047807
6058	0.340098	0.498807	5.141142	2.569768	0.122161	0.049231
6059	0.328022	0.489704	5.128865	2.554898	0.113496	0.037132
6065	0.328242	0.465113	5.113140	2.561206	0.124596	0.045172
6066	0.340396	0.470714	5.113056	2.566436	0.127600	0.045950
6067	0.341944	0.470830	5.118826	2.545954	0.123928	0.041796
6071	0.326697	0.490109	5.095358	2.537968	0.137338	0.041207
6074	0.328647	0.466391	5.118232	2.549221	0.143191	0.050129
6083	0.312406	0.442030	5.102745	2.537631	0.123909	0.041161
6086	0.325706	0.434659	5.118208	2.528261	0.109741	0.040759
6098	0.311243	0.458072	5.095191	2.535783	0.103858	0.041851
6104	0.310806	0.460738	5.085188	2.542397	0.109155	0.032436
6106	0.333591	0.453659	5.083322	2.559797	0.112743	0.051271
6109	0.318611	0.434744	5.087518	2.558484	0.131261	0.054363
6114	0.342359	0.439598	5.102595	2.583254	0.119659	0.054860
6116	0.359187	0.432092	5.095360	2.581488	0.113617	0.049259
6117	0.345431	0.429114	5.115979	2.592706	0.119383	0.059665
6118	0.361454	0.452660	5.091013	2.570433	0.099835	0.056535
6124	0.344273	0.443644	5.079961	2.588638	0.078170	0.040900
6130	0.340647	0.435065	5.079885	2.609565	0.091136	0.051943
6133	0.361270	0.433542	5.096093	2.600151	0.098304	0.038717
6146	0.352299	0.454724	5.101909	2.599658	0.118711	0.035425
6147	0.336033	0.435502	5.097532	2.610757	0.128332	0.056572
6149	0.339999	0.454708	5.106226	2.606249	0.141073	0.051193
6152	0.335423	0.478889	5.113684	2.613369	0.135840	0.041612
6159	0.320436	0.460651	5.121184	2.611348	0.132068	0.049782
