Iterations	q_{12}	q_{21}	q_{13}	q_{31}	q_{24}	q_{42}
7453	0.441772	0.511786	6.231284	3.111665	0.112753	0.048820
7457	0.430761	0.505841	6.232942	3.133117	0.135742	0.044614
7459	0.436880	0.503083	6.214091	3.155063	0.116994	0.051700
7473	0.420339	0.482506	6.222063	3.137712	0.111804	0.048587
7480	0.400877	0.506021	6.199343	3.147759	0.112436	0.039658
7485	0.386697	0.518878	6.178619	3.138027	0.102428	0.043326
7488	0.399972	0.502483	6.184295	3.162034	0.107512	0.046569
7489	0.381467	0.503960	6.200154	3.164083	0.118886	0.039716
7490	0.358818	0.488993	6.196083	3.177002	0.135833	0.040016
7495	0.382462	0.469807	6.218279	3.161687	0.121473	0.054339
7498	0.376304	0.465239	6.208419	3.163160	0.133114	0.041991
7499	0.374810	0.469229	6.221983	3.163552	0.120895	0.064045
7501	0.393348	0.471032	6.216520	3.145261	0.098903	0.043538
7508	0.373686	0.451953	6.209224	3.147406	0.123653	0.045452
7515	0.361798	0.457667	6.221305	3.156751	0.117311	0.055639
7519	0.361650	0.446269	6.199403	3.139095	0.116621	0.052797
7523	0.361148	0.429998	6.181735	3.127828	0.107267	0.040543
7526	0.343759	0.451953	6.175564	3.151442	0.125912	0.054518
7531	0.342801	0.434377	6.163085	3.160465	0.129314	0.051891
7534	0.361410	0.424073	6.174757	3.168120	0.109917	0.041917
7535	0.358806	0.412942	6.197806	3.151032	0.114242	0.048026
7542	0.336306	0.412249	6.180382	3.127007	0.113959	0.045443
7549	0.317186	0.409786	6.175329	3.134969	0.110480	0.040961
7552	0.309171	0.411276	6.193134	3.112149	0.128838	0.049534
7560	0.310036	0.420660	6.184613	3.136128	0.107274	0.055877
7561	0.329124	0.434786	6.195129	3.156842	0.094457	0.047247
7566	0.334266	0.457969	6.189053	3.138232	0.114208	0.051278
7575	0.355086	0.440177	6.184327	3.155726	0.100681	0.037856
7582	0.340611	0.423306	6.174447	3.161526	0.116507	0.035914
7583	0.316317	0.429847	6.168698	3.153673	0.091711	0.047846
7584	0.305599	0.409361	6.169896	3.160347	0.105978	0.050387
7585	0.303558	0.384487	6.157021	3.180623	0.095321	0.041827
7589	0.296687	0.370538	6.176793	3.161559	0.106760	0.049164
7599	0.295837	0.393252	6.161550	3.138147	0.111407	0.046293
7603	0.317995	0.399528	6.157796	3.148241	0.107258	0.052657
7604	0.336234	0.421651	6.159236	3.130337	0.109897	0.033677
7605	0.360905	0.399100	6.168219	3.114361	0.107969	0.050346
7607	0.342093	0.412554	6.161551	3.110593	0.117157	0.054492
7610	0.324807	0.399004	6.144343	3.117761	0.111541	0.048436
7615	0.336244	0.412663	6.160307	3.121323	0.112726	0.040435
7623	0.336605	0.398774	6.172128	3.110404	0.120678	0.042946
7629	0.330435	0.409129	6.181194	3.118310	0.110618	0.049277
7630	0.344602	0.411532	6.204730	3.094429	0.094229	0.038045
7635	0.320558	0.399513	6.183007	3.114899	0.099878	0.049380
7638	0.322715	0.417965	6.183354	3.125997	0.119889	0.040358
7642	0.322864	0.427187	6.159958	3.144514	0.122967	0.043022
7654	0.308262	0.438582	6.168422	3.140668	0.123620	0.049863
7657	0.302011	0.459416	6.148529	3.155749	0.108652	0.056174
7661	0.301621	0.484233	6.150937	3.147800	0.084910	0.040257
7662	0.299717	0.489237	6.160000	3.140036	0.107226	0.032518
7663	0.323930	0.482748	6.135324	3.141825	0.131661	0.053515
7673	0.340713	0.488149	6.134070	3.128038	0.116632	0.051041
7676	0.342276	0.507280	6.115370	3.105393	0.118253	0.034550
7677	0.330512	0.491055	6.116229	3.104521	0.103432	0.051229
7678	0.310257	0.512763	6.139083	3.126999	0.120843	0.035115
7683	0.320601	0.528178	6.155666	3.148550	0.120435	0.055357
7685	0.330516	0.506869	6.153908	3.132049	0.107553	0.035662
7688	0.337296	0.485291	6.137633	3.129478	0.117441	0.050893
7691	0.338381	0.477965	6.125682	3.151341	0.108491	0.033141
7698	0.361252	0.467040	6.135933	3.144254	0.123534	0.036428
7701	0.354839	0.479628	6.120886	3.154467	0.121316	0.033558
7703	0.373667	0.497299	6.110847	3.161886	0.125935	0.036158
7708	0.371685	0.473404	6.135136	3.184497	0.132397	0.031830
7711	0.386533	0.475209	6.117705	3.165467	0.141012	0.049457
7714	0.390167	0.479863	6.135484	3.185971	0.149658	0.053388
7724	0.385583	0.477523	6.131123	3.169716	0.133396	0.046705
7731	0.391149	0.499214	6.106898	3.193171	0.121282	0.051831
7736	0.396677	0.501231	6.119173	3.176844	0.127557	0.042724
7740	0.402812	0.510084	6.117444	3.176227	0.113405	0.051020
7750	0.403870	0.491646	6.125311	3.165915	0.113304	0.048699
7759	0.408875	0.506275	6.116899	3.156362	0.126842	0.041388
7760	0.390392	0.509116	6.126476	3.142860	0.139293	0.052820
7763	0.384935	0.508386	6.119540	3.134782	0.147735	0.044260
7775	0.374918	0.498827	6.119070	3.142904	0.145369	0.055479
7778	0.353847	0.507845	6.130955	3.149771	0.125014	0.042577
7782	0.346558	0.508444	6.112067	3.131227	0.121528	0.041794
7787	0.346178	0.500116	6.132772	3.107465	0.121982	0.045329
7795	0.343472	0.475585	6.113902	3.096619	0.135034	0.044488
7796	0.357872	0.489258	6.105388	3.095456	0.133840	0.052563
7800	0.337537	0.467136	6.085569	3.106428	0.145511	0.046075
7801	0.353641	0.453823	6.068934	3.095255	0.128496	0.047364
7803	0.370492	0.457695	6.087165	3.109211	0.131270	0.047810
7808	0.357036	0.479521	6.086060	3.109676	0.116282	0.032749
7810	0.334880	0.480587	6.067901	3.128760	0.129759	0.041475
7812	0.340179	0.459313	6.046391	3.132065	0.118796	0.041413
7814	0.344714	0.469430	6.058180	3.121693	0.119524	0.048478
7816	0.365577	0.479168	6.073058	3.140877	0.133874	0.048760
7828	0.360901	0.497149	6.076549	3.152935	0.117936	0.045652
7831	0.365341	0.477426	6.072947	3.132392	0.105719	0.051364
7834	0.382151	0.472367	6.083122	3.116486	0.124817	0.050640
7843	0.371213	0.458592	6.099707	3.098458	0.125318	0.038573
7844	0.350094	0.465432	6.107084	3.101938	0.113539	0.038249
7849	0.347504	0.460729	6.092602	3.116028	0.110380	0.050825
7855	0.351057	0.473288	6.102453	3.104053	0.122457	0.046602
7859	0.366729	0.497146	6.122395	3.090979	0.121434	0.043696
7864	0.365722	0.491841	6.146910	3.069854	0.101543	0.049155
7870	0.383624	0.467341	6.161890	3.073809	0.116839	0.064246
7872	0.402761	0.491971	6.184435	3.052990	0.140181	0.046713
7877	0.411482	0.468159	6.201709	3.041028	0.122560	0.053270
7878	0.402666	0.474902	6.222114	3.051250	0.113475	0.045936
7881	0.383412	0.480215	6.202554	3.066669	0.108756	0.058258
7883	0.367224	0.477018	6.220330	3.050245	0.124802	0.041624
7892	0.360891	0.456842	6.211373	3.047349	0.107021	0.040056
7893	0.358566	0.465225	6.223908	3.051261	0.124670	0.040604
7894	0.360519	0.445491	6.205254	3.044728	0.130169	0.035992
7897	0.382163	0.467064	6.191355	3.020177	0.131121	0.053385
7914	0.374022	0.456362	6.176923	3.040486	0.122149	0.046677
7922	0.382638	0.463885	6.170871	3.030802	0.112801	0.046174
7928	0.391620	0.447243	6.188880	3.039804	0.136037	0.050237
7932	0.375779	0.427924	6.164490	3.048665	0.132950	0.055488
7936	0.376569	0.434612	6.184504	3.024585	0.144504	0.047130
7947	0.376440	0.439614	6.186518	3.049425	0.150604	0.043361
7967	0.386089	0.430018	6.203997	3.043735	0.135020	0.048441
7975	0.375657	0.425256	6.218637	3.042110	0.120151	0.043858
7980	0.374888	0.423269	6.197645	3.064322	0.128248	0.047926
7991	0.377859	0.411095	6.184877	3.066102	0.111345	0.040748
7992	0.374988	0.414767	6.192267	3.089491	0.123533	0.041846
7993	0.366330	0.435645	6.204027	3.069621	0.123953	0.058688
7997	0.351302	0.459430	6.195808	3.085470	0.141539	0.041879
8000	0.345475	0.469070	6.177295	3.067582	0.148020	0.039888
8004	0.354876	0.452855	6.171230	3.052588	0.137229	0.044304
8014	0.364101	0.449788	6.187735	3.050464	0.116603	0.042240
8028	0.348615	0.467296	6.189366	3.041926	0.109840	0.045448
8050	0.372894	0.452493	6.167715	3.064591	0.128047	0.048616
8055	0.353126	0.475580	6.179820	3.079788	0.106459	0.047541
8056	0.335479	0.481532	6.167724	3.073029	0.116407	0.039020
8057	0.324803	0.456621	6.183440	3.057674	0.094734	0.046360
8062	0.336936	0.457486	6.173796	3.079417	0.085362	0.047002
8072	0.319954	0.475555	6.196535	3.101548	0.098259	0.048194
8079	0.336342	0.485235	6.203435	3.111032	0.106627	0.051493
8083	0.357104	0.494944	6.213717	3.100513	0.102824	0.040710
8086	0.370436	0.518619	6.224219	3.120645	0.125013	0.042846
8097	0.383466	0.495337	6.203108	3.125331	0.124897	0.036794
8098	0.397656	0.489618	6.214317	3.112937	0.121252	0.036291
8099	0.379802	0.511376	6.236772	3.130908	0.119974	0.036813
8103	0.398901	0.512019	6.243996	3.109220	0.123089	0.039086
8109	0.416770	0.491939	6.245699	3.132941	0.101556	0.046158
8121	0.392775	0.516807	6.260790	3.141399	0.125092	0.035683
8124	0.403694	0.496305	6.259999	3.146154	0.125623	0.036441
8127	0.412939	0.520482	6.264616	3.122099	0.119565	0.053107
8130	0.399071	0.510328	6.260529	3.130797	0.129725	0.046154
8133	0.376832	0.486859	6.256850	3.122863	0.147656	0.040870
8142	0.386461	0.478754	6.277165	3.111974	0.138266	0.048620
8148	0.362766	0.499771	6.283218	3.135619	0.152431	0.042345
8157	0.363400	0.478888	6.277518	3.136073	0.141135	0.047395
8159	0.364086	0.477806	6.254016	3.122699	0.130124	0.052741
8165	0.377779	0.461862	6.247441	3.147049	0.146726	0.040266
8168	0.382758	0.466616	6.266975	3.161494	0.139181	0.042169
8171	0.386309	0.453291	6.256629	3.186059	0.136716	0.046698
8175	0.381452	0.450122	6.251175	3.196587	0.134864	0.044887
8185	0.395825	0.468624	6.261586	3.204341	0.137206	0.033856
8186	0.379848	0.447816	6.251414	3.193515	0.126536	0.058209
8187	0.388189	0.440001	6.263789	3.176165	0.121930	0.039110
8189	0.365681	0.461263	6.282921	3.152552	0.099282	0.047938
8190	0.375234	0.454229	6.303258	3.165985	0.118617	0.048312
8196	0.360688	0.446434	6.317964	3.143235	0.102372	0.037794
8201	0.348550	0.426105	6.313674	3.141090	0.126892	0.042629
8202	0.338457	0.442645	6.294356	3.161473	0.118521	0.038566
8203	0.357805	0.467395	6.310276	3.153829	0.110558	0.049020
8205	0.362145	0.472313	6.288283	3.170281	0.134590	0.038538
8213	0.359161	0.484458	6.281483	3.175002	0.127821	0.051843
8216	0.337305	0.491998	6.302618	3.195842	0.141697	0.062897
8217	0.336135	0.504903	6.309294	3.188407	0.145105	0.061824
8220	0.334301	0.521666	6.308208	3.186648	0.124048	0.038972
8221	0.350438	0.527001	6.288817	3.194303	0.133574	0.046842
8231	0.365686	0.537681	6.302673	3.175155	0.138606	0.038981
8232	0.367088	0.536424	6.325739	3.197827	0.131434	0.046816
8236	0.380486	0.522744	6.313685	3.189259	0.133014	0.052093
8239	0.374319	0.523334	6.330281	3.174364	0.131064	0.043462
8242	0.369688	0.503300	6.343186	3.173573	0.108099	0.047160
8244	0.354771	0.500971	6.328600	3.183250	0.119689	0.042722
8251	0.339577	0.484722	6.334399	3.159721	0.126216	0.048312
8254	0.340983	0.500060	6.339717	3.152928	0.116440	0.039573
8257	0.338301	0.478425	6.315543	3.133175	0.126387	0.039887
8263	0.353244	0.476481	6.304931	3.154577	0.102795	0.045999
8282	0.350289	0.475756	6.321884	3.170025	0.123413	0.052419
8283	0.344253	0.463789	6.305472	3.171306	0.128078	0.044044
8288	0.342657	0.455726	6.287925	3.165641	0.117314	0.046502
8289	0.359089	0.447627	6.308920	3.163775	0.120399	0.041940
8301	0.365444	0.463279	6.321950	3.142581	0.104111	0.039866
8308	0.354937	0.451417	6.299248	3.157305	0.118067	0.049192
8312	0.368701	0.472123	6.281992	3.177504	0.107101	0.051558
8315	0.359275	0.455711	6.306337	3.157338	0.123297	0.037863
8316	0.351877	0.465571	6.290314	3.139394	0.116400	0.036392
8318	0.335255	0.441559	6.310196	3.159352	0.106052	0.041772
8321	0.342495	0.461068	6.287640	3.144156	0.117875	0.054803
8322	0.358139	0.463132	6.302200	3.160095	0.132490	0.048525
8328	0.382372	0.453758	6.322060	3.140174	0.114914	0.051437
8331	0.402940	0.461353	6.340952	3.130080	0.133409	0.045611
8335	0.407474	0.464144	6.325841	3.115810	0.123061	0.043675
8347	0.398404	0.472538	6.302655	3.108878	0.127145	0.051359
8350	0.402253	0.481253	6.293476	3.091628	0.125172	0.036344
8352	0.378208	0.479408	6.312475	3.092150	0.140651	0.047806
8353	0.359576	0.465809	6.315861	3.088984	0.136956	0.032337
8355	0.340936	0.451930	6.324287	3.106664	0.145656	0.039211
8366	0.329325	0.446829	6.349176	3.097829	0.151050	0.046782
8369	0.345185	0.445347	6.340288	3.101068	0.134332	0.058706
8373	0.347432	0.456035	6.357031	3.121326	0.118113	0.044472
8377	0.348955	0.431150	6.341613	3.113674	0.114602	0.052349
8383	0.373896	0.446933	6.320580	3.092934	0.124276	0.044702
8385	0.359387	0.434670	6.345413	3.106609	0.107793	0.047914
8386	0.368307	0.438994	6.347088	3.093929	0.090609	0.043792
8387	0.378029	0.461552	6.361738	3.098973	0.111675	0.036676
8393	0.366635	0.450372	6.358519	3.090725	0.098575	0.044098
8400	0.343108	0.465925	6.340447	3.078713	0.119378	0.047065
8402	0.355314	0.455099	6.335437	3.102087	0.116741	0.055266
8403	0.333419	0.457474	6.328435	3.077696	0.134770	0.037368
8404	0.320720	0.452289	6.330381	3.102611	0.130960	0.058905
8405	0.326018	0.438230	6.345483	3.106590	0.121488	0.063090
8406	0.342634	0.432155	6.335503	3.127402	0.136309	0.043302
8408	0.339195	0.456468	6.332052	3.132453	0.130280	0.036791
8413	0.359609	0.453054	6.330267	3.143050	0.113428	0.047393
8417	0.348385	0.472730	6.318275	3.160415	0.103633	0.039064
8421	0.346643	0.464956	6.326760	3.135799	0.115447	0.039605
8423	0.322115	0.441375	6.315188	3.150916	0.105623	0.052633
8429	0.319178	0.457493	6.327514	3.164425	0.119882	0.051276
8446	0.329359	0.450049	6.329990	3.188011	0.107016	0.037453
8454	0.319979	0.460121	6.340745	3.170392	0.099318	0.031197
8455	0.341175	0.481517	6.320948	3.183754	0.081804	0.031782
8459	0.331808	0.502209	6.321510	3.190985	0.079457	0.047534
8464	0.336636	0.487062	6.326685	3.169294	0.093901	0.038331
8467	0.326265	0.473243	6.333523	3.172927	0.111297	0.051384
8469	0.338294	0.457659	6.352791	3.160772	0.124694	0.041737
8476	0.324952	0.462755	6.349374	3.139105	0.114895	0.043025
8481	0.336576	0.447710	6.327499	3.134871	0.134237	0.053976
8482	0.317280	0.441739	6.349839	3.157085	0.129898	0.037090
8485	0.337461	0.424145	6.329677	3.180016	0.131462	0.031020
8486	0.329076	0.422011	6.345248	3.194014	0.126438	0.054838
8490	0.305094	0.418934	6.358840	3.186423	0.110655	0.039423
8495	0.329826	0.440238	6.359557	3.208888	0.119319	0.057940
8498	0.341642	0.455202	6.364041	3.215869	0.112726	0.048010
8503	0.355402	0.458659	6.357483	3.213724	0.096772	0.053236
8509	0.357487	0.465038	6.341643	3.213866	0.097332	0.040684
8510	0.339687	0.457270	6.326535	3.201783	0.094706	0.043071
8518	0.316947	0.448954	6.303442	3.203999	0.099028	0.036313
8519	0.322730	0.428858	6.291716	3.215033	0.115509	0.057453
8520	0.342524	0.424619	6.285301	3.215356	0.109440	0.047055
8521	0.329798	0.431866	6.280601	3.206301	0.111993	0.041102
8526	0.330687	0.447038	6.257400	3.211282	0.135467	0.046939
8527	0.349253	0.456780	6.267501	3.186734	0.145736	0.052484
8529	0.328402	0.473844	6.244330	3.192081	0.131154	0.036706
8532	0.334034	0.485714	6.236181	3.189397	0.126479	0.041005
8534	0.328377	0.497418	6.228383	3.203641	0.119024	0.042890
8545	0.336714	0.495790	6.248401	3.210635	0.128222	0.042898
8547	0.336868	0.495909	6.254969	3.209387	0.113886	0.040456
8560	0.338324	0.508066	6.271208	3.203696	0.113620	0.037702
8566	0.362444	0.523076	6.255389	3.211609	0.111137	0.043476
8578	0.363951	0.511231	6.253946	3.235136	0.118759	0.047216
8586	0.349841	0.487866	6.229249	3.248547	0.113162	0.055945
8587	0.348288	0.504619	6.233533	3.246857	0.124426	0.056782
8588	0.348710	0.499403	6.235495	3.223998	0.104082	0.048568
8589	0.329090	0.495514	6.218578	3.221238	0.108928	0.044487
8597	0.345112	0.511387	6.210669	3.201374	0.110981	0.044010
8602	0.332452	0.493464	6.190221	3.187782	0.092295	0.048896
8608	0.312779	0.513754	6.208702	3.182281	0.097777	0.044875
8617	0.314615	0.523296	6.193134	3.179626	0.104055	0.035335
8623	0.311795	0.545695	6.177568	3.185624	0.125461	0.053801
8626	0.324056	0.549268	6.188194	3.178930	0.128911	0.036963
8627	0.346464	0.562467	6.195849	3.174343	0.151934	0.055859
8628	0.347550	0.558941	6.220373	3.152382	0.162397	0.039099
8642	0.327034	0.569199	6.229210	3.146205	0.155233	0.052688
8643	0.334850	0.589190	6.223198	3.146812	0.134093	0.046518
8645	0.319786	0.569507	6.239603	3.148177	0.109957	0.050222
8653	0.330225	0.563444	6.249562	3.134236	0.110077	0.055794
8654	0.310674	0.548390	6.270131	3.145007	0.093280	0.043827
8656	0.331966	0.526193	6.255781	3.135309	0.111990	0.036040
8657	0.327596	0.516061	6.255635	3.116348	0.120659	0.045711
8661	0.335360	0.508526	6.256873	3.129333	0.104556	0.051469
8662	0.338666	0.499013	6.268366	3.133072	0.119371	0.046228
8693	0.335248	0.489963	6.263680	3.139079	0.138122	0.057714
8694	0.338492	0.501649	6.255241	3.128324	0.121171	0.060111
8697	0.361318	0.502179	6.272951	3.120304	0.143135	0.052304
8698	0.377101	0.477636	6.251263	3.132085	0.139315	0.066271
8701	0.384522	0.492577	6.268296	3.147550	0.129936	0.047963
8711	0.393432	0.508052	6.272935	3.150295	0.134396	0.046155
8712	0.395396	0.486259	6.286513	3.164979	0.128692	0.035036
8716	0.409123	0.509348	6.265809	3.183246	0.123744	0.052069
8719	0.432853	0.507588	6.264912	3.186049	0.119220	0.052831
8722	0.433448	0.516215	6.264961	3.176295	0.130066	0.047375
8724	0.417760	0.505657	6.273626	3.181525	0.121122	0.045642
8728	0.418897	0.499474	6.265781	3.190548	0.125304	0.041565
8736	0.411723	0.500140	6.289863	3.209582	0.111722	0.042121
8745	0.405637	0.477567	6.301984	3.222559	0.101726	0.045056
8746	0.392134	0.480869	6.309967	3.224719	0.106579	0.039035
8754	0.398166	0.484784	6.296508	3.217670	0.116451	0.041954
8761	0.391171	0.509476	6.308542	3.196255	0.111000	0.044484
8773	0.395703	0.495981	6.314251	3.206918	0.105684	0.052787
8783	0.381059	0.492296	6.291082	3.207072	0.126203	0.040119
8791	0.385101	0.495835	6.272932	3.203592	0.139775	0.041299
8795	0.366322	0.485368	6.278762	3.188642	0.116682	0.063445
8798	0.390574	0.477839	6.297059	3.205239	0.111043	0.053280
8799	0.400673	0.460307	6.305560	3.193246	0.125383	0.050203
8806	0.397582	0.465316	6.314435	3.188026	0.126474	0.049623
8808	0.386777	0.458866	6.289785	3.187598	0.130702	0.049624
8809	0.367576	0.463655	6.277264	3.175890	0.118001	0.036295
8812	0.363550	0.456261	6.262576	3.176709	0.093346	0.041218
8813	0.352025	0.479558	6.246934	3.151730	0.117014	0.036666
8816	0.337928	0.496796	6.254301	3.132374	0.135525	0.052847
8821	0.352204	0.486135	6.246152	3.121409	0.128916	0.049039
8822	0.332292	0.506506	6.246944	3.115436	0.107395	0.052343
8825	0.345514	0.504256	6.270747	3.138292	0.121575	0.034648
8828	0.332041	0.491010	6.280182	3.136472	0.138065	0.053352
8835	0.325633	0.493244	6.274536	3.131843	0.118515	0.034451
8837	0.332242	0.474543	6.277981	3.125802	0.138183	0.034906
8841	0.316102	0.486431	6.276802	3.104225	0.130199	0.033350
8842	0.340915	0.497593	6.295975	3.128682	0.123182	0.046279
8849	0.360968	0.476457	6.281999	3.141746	0.103962	0.061430
8850	0.343975	0.476921	6.265564	3.131477	0.106265	0.048434
8853	0.361235	0.486825	6.266214	3.131242	0.122258	0.045105
8876	0.379626	0.473978	6.250536	3.120845	0.126675	0.045118
8883	0.385464	0.474781	6.263671	3.103275	0.124329	0.047459
8894	0.369109	0.479553	6.256802	3.122851	0.117533	0.052629
8898	0.354245	0.474893	6.238387	3.143315	0.123933	0.052036
8900	0.378851	0.466269	6.224901	3.139890	0.116639	0.040545
8908	0.366919	0.487535	6.243149	3.130426	0.103227	0.041647
8921	0.364715	0.503548	6.264186	3.116720	0.088765	0.038906
8935	0.375706	0.508356	6.243544	3.130733	0.101290	0.041713
8945	0.399386	0.530672	6.235490	3.135168	0.097662	0.045291
8946	0.407213	0.537329	6.213943	3.118307	0.110738	0.046566
8949	0.426685	0.533969	6.234452	3.131656	0.116796	0.040604
8954	0.405466	0.551793	6.213294	3.111910	0.119030	0.031535
8956	0.393069	0.548978	6.215772	3.119781	0.102644	0.053883
8959	0.385517	0.558543	6.201810	3.104316	0.119604	0.047845
8964	0.365863	0.538992	6.212083	3.126737	0.114990	0.050985
8965	0.365078	0.547062	6.235235	3.113872	0.106156	0.054697
8970	0.341289	0.532037	6.239677	3.115315	0.109667	0.057872
8971	0.339562	0.532222	6.246393	3.113844	0.132301	0.034667
8972	0.346103	0.540834	6.243912	3.104758	0.115560	0.040989
8977	0.327429	0.537342	6.237116	3.118335	0.131994	0.043434
8978	0.343913	0.556236	6.242858	3.116166	0.120185	0.041387
8979	0.343858	0.534620	6.222805	3.102557	0.107585	0.041583
8980	0.351874	0.537527	6.202549	3.112925	0.096023	0.044979
8987	0.362236	0.545915	6.185423	3.107625	0.119912	0.043796
8993	0.360950	0.530832	6.172950	3.105688	0.126401	0.034416
8995	0.346326	0.525133	6.175658	3.123806	0.118937	0.056258
8997	0.356006	0.518328	6.191983	3.146921	0.114165	0.049911
8998	0.332023	0.496767	6.211188	3.125691	0.099056	0.050092
9000	0.341754	0.472157	6.218763	3.121512	0.118962	0.054933
9001	0.325676	0.467897	6.236663	3.122975	0.122414	0.052869
9002	0.344785	0.489566	6.236861	3.121040	0.133627	0.039220
9003	0.335647	0.493099	6.252366	3.107195	0.119027	0.034225
9008	0.350944	0.507352	6.247048	3.118396	0.103719	0.039274
9010	0.346490	0.527496	6.258457	3.099918	0.101682	0.043556
9015	0.365100	0.506764	6.280780	3.111061	0.122092	0.053818
9018	0.375537	0.504850	6.304047	3.132188	0.123013	0.039049
9021	0.388368	0.504778	6.288304	3.111354	0.112237	0.041089
9023	0.402924	0.508671	6.292416	3.118424	0.105130	0.036054
9025	0.421042	0.516020	6.267736	3.102933	0.113466	0.047680
9030	0.399803	0.502840	6.273138	3.105868	0.138283	0.037196
9031	0.407829	0.513042	6.282264	3.102233	0.136216	0.054907
9033	0.394704	0.514685	6.282569	3.090305	0.126162	0.059763
9037	0.372122	0.520141	6.302172	3.108287	0.105077	0.047592
9050	0.385239	0.513327	6.290040	3.123323	0.100052	0.048289
9055	0.392388	0.533726	6.273345	3.113292	0.124540	0.050834
9059	0.377417	0.510903	6.295336	3.123486	0.107749	0.045976
9073	0.379904	0.504102	6.315440	3.135897	0.090350	0.049740
9075	0.365369	0.486793	6.331119	3.146011	0.091950	0.051842
9082	0.354417	0.508714	6.311542	3.138873	0.116535	0.049643
9087	0.340913	0.506369	6.330338	3.123584	0.124719	0.040920
9091	0.346005	0.483121	6.345375	3.122946	0.115158	0.052192
9092	0.357856	0.486242	6.363938	3.115137	0.099082	0.047612
9100	0.379170	0.487758	6.356013	3.119063	0.120980	0.052164
9109	0.355633	0.480119	6.354188	3.105802	0.099065	0.042079
9111	0.341393	0.482074	6.351584	3.115069	0.096300	0.038976
9112	0.353459	0.487157	6.332026	3.124911	0.099735	0.054928
9114	0.377611	0.492109	6.356832	3.112678	0.111265	0.044690
9118	0.377690	0.476758	6.375480	3.108893	0.099525	0.043632
9121	0.379561	0.494002	6.396837	3.086221	0.121840	0.051201
9131	0.355434	0.483500	6.405601	3.090178	0.098146	0.048092
9135	0.331410	0.470394	6.389610	3.083877	0.103549	0.044104
9141	0.351718	0.449066	6.378082	3.079641	0.117733	0.035751
9148	0.368175	0.458884	6.387852	3.080660	0.095380	0.043352
9160	0.352334	0.471213	6.371883	3.062035	0.103658	0.047992
9169	0.334349	0.479546	6.385846	3.080033	0.110969	0.048817
9178	0.353199	0.461942	6.368961	3.099635	0.086038	0.037040
9179	0.340313	0.450661	6.357342	3.082978	0.110471	0.055490
9180	0.330265	0.450388	6.354011	3.062607	0.121029	0.049707
9203	0.325902	0.452180	6.344825	3.056343	0.105300	0.053940
9208	0.325253	0.448869	6.349761	3.043735	0.096913	0.047985
9213	0.348348	0.440024	6.337747	3.046139	0.119345	0.036043
9219	0.365153	0.433554	6.360645	3.056961	0.125715	0.050492
9222	0.348308	0.455470	6.373483	3.045786	0.145895	0.054257
9225	0.360833	0.444445	6.352990	3.052622	0.140022	0.042246
9227	0.373184	0.469339	6.375657	3.054703	0.118468	0.035892
9234	0.353083	0.453208	6.376415	3.058313	0.109947	0.038891
9236	0.341650	0.465107	6.374158	3.034855	0.116059	0.045915
9237	0.364337	0.468853	6.371852	3.056480	0.120961	0.047908
9253	0.348648	0.474296	6.363112	3.080989	0.096163	0.038334
9264	0.358260	0.479541	6.358955	3.082199	0.102718	0.052311
9270	0.375233	0.495662	6.350688	3.083155	0.099260	0.044002
9282	0.372632	0.479872	6.336510	3.078279	0.112076	0.034949
9284	0.390594	0.477490	6.318066	3.060689	0.095308	0.041101
9287	0.399995	0.481734	6.333600	3.055271	0.102051	0.052000
9291	0.378561	0.475704	6.320266	3.076821	0.115056	0.051544
9297	0.358094	0.490690	6.337820	3.054107	0.105089	0.043793
9302	0.334506	0.472496	6.318653	3.053199	0.129473	0.043964
9308	0.329956	0.466470	6.329315	3.066664	0.122970	0.048850
9313	0.352594	0.466123	6.305131	3.074979	0.138488	0.048388
9317	0.331966	0.459745	6.321345	3.074072	0.113576	0.047819
9324	0.334444	0.463468	6.297631	3.054550	0.131615	0.046521
9332	0.317603	0.444490	6.276948	3.049649	0.117470	0.039820
9333	0.333708	0.447291	6.278837	3.044616	0.109956	0.037105
9335	0.313930	0.437942	6.274702	3.026769	0.124029	0.038634
9336	0.310560	0.452446	6.275552	3.015765	0.122465	0.054017
9338	0.313711	0.446600	6.284810	3.028682	0.136100	0.051639
9342	0.333756	0.425953	6.280654	3.021494	0.112034	0.048046
9344	0.346541	0.429356	6.302898	3.027419	0.110279	0.045078
9347	0.368806	0.437879	6.308448	3.047841	0.097798	0.044478
9360	0.363001	0.450249	6.331162	3.032939	0.108833	0.046337
9374	0.352375	0.465903	6.343235	3.020590	0.105886	0.036908
9378	0.365634	0.488700	6.365842	3.037595	0.094814	0.042799
9382	0.371854	0.507251	6.387158	3.040199	0.098985	0.049653
9384	0.391849	0.519013	6.407083	3.056198	0.104373	0.041448
9386	0.385463	0.498713	6.422680	3.077855	0.119281	0.045827
9392	0.392136	0.487232	6.416390	3.088439	0.115883	0.047159
9405	0.383849	0.483470	6.418899	3.096712	0.105296	0.048717
9408	0.394798	0.461505	6.397586	3.096584	0.109181	0.044573
9410	0.382085	0.469531	6.382765	3.078798	0.091749	0.043616
9420	0.382964	0.485975	6.380612	3.067345	0.107685	0.041946
9422	0.374849	0.510139	6.397315	3.057234	0.117212	0.041458
9424	0.351459	0.491025	6.398530	3.081888	0.112655	0.053656
9425	0.374778	0.476156	6.411866	3.106317	0.114235	0.034477
9428	0.364217	0.485186	6.389854	3.106105	0.110871	0.054343
